seg,ver_comp,inv_comp
64622,9537.53125,6208.297852
64624,9536.135742,6209.288086
64626,9554.431641,6213.840332
64628,9552.650391,6215.09082
64630,9551.910156,6218.591797
64632,9551.910156,6213.92627
64634,9544.291016,6210.511719
64636,9558.519531,6215.262695
64638,9551.672852,6220.169922
64640,9554.189453,6202.249023
64642,9552.87207,6208.000977
64644,9552.87207,6208.711426
64646,9540.671875,6194.945801
64648,9532.206055,6197.125977
64650,9525.875977,6201.01709
64652,9529.670898,6194.80127
64654,9513.927734,6194.37793
64656,9513.927734,6189.083008
64658,9512.572266,6188.889648
64660,9501.181641,6187.917969
64662,9508.697266,6181.788574
64664,9500.267578,6184.037109
64666,9488.202148,6188.280273
64668,9488.202148,6192.360352
64670,9486.970703,6194.029297
64672,9486.970703,6196.029297
64674,9498.40332,6177.366211
64676,9498.40332,6197.305664
64678,9504.024414,6205.246582
64680,9504.024414,6191.183594
64682,9501.392578,6194.421875
64684,9494.368164,6193.625977
64686,9479.676758,6186.805664
64688,9479.676758,6194.279297
64690,9482.858398,6186.589844
64692,9482.858398,6181.084961
64694,9457.680664,6184.456055
64696,9436.920898,6183.99707
64698,9413.0625,6180.900391
64700,9413.0625,6182.053711
64702,9407.898438,6184.990234
64704,9386.170898,6177.736328
64706,9386.170898,6176.664551
64708,9370.722656,6177.90332
64710,9362.111328,6176.894531
64712,9363.438477,6180.452148
64714,9361.744141,6182.327148
64716,9360.379883,6171.194824
64718,9360.379883,6186.639648
64720,9357.802734,6185.617676
64722,9351.686523,6181.552734
64724,9354.858398,6200.459961
64726,9354.858398,6199.34668
64728,9343.006836,6195.90332
64730,9334.644531,6201.124023
64732,9357.050781,6207.375
64734,9357.867188,6202.15332
64736,9361.206055,6200.53418
64738,9367.831055,6201.300293
64740,9367.831055,6212.878906
64742,9355.796875,6210.623047
64744,9349.948242,6203.671875
64746,9354.944336,6208.982422
64748,9354.944336,6210.34668
64750,9347.792969,6211.1875
64752,9355.697266,6216.881836
64754,9354.375,6221.229492
64756,9352.072266,6214.335938
64758,9352.072266,6216.503906
64760,9349.107422,6223.677734
64762,9353.572266,6228.237305
64764,9353.572266,6222.76416
64766,9355.521484,6220.399414
64768,9347.580078,6215.083496
64770,9347.017578,6207.547363
64772,9347.017578,6213.549805
64774,9343.890625,6215.282227
64776,9347.764648,6223.70459
64778,9351.585938,6218.040039
64780,9340.823242,6221.633789
64782,9337.144531,6226.330078
64784,9333.128906,6232.888672
64786,9331.548828,6234.089844
64788,9334.492188,6233.532715
64790,9334.492188,6232.225098
64792,9347.417969,6228.068359
64794,9347.417969,6226.336914
64796,9335.571289,6230.442871
64798,9342.335938,6228.785156
64800,9335.419922,6225.401855
64802,9335.419922,6231.195801
64804,9356.583008,6233.800781
64806,9350.161133,6224.419434
64808,9342.261719,6233.3125
64810,9354.026367,6226.02832
64812,9354.026367,6223.517578
64814,9372.294922,6227.955566
64816,9363.416992,6233.686523
64818,9363.416992,6248.854492
64820,9357.823242,6253.322266
64822,9357.823242,6239.826172
64824,9359.94043,6249.225586
64826,9359.94043,6244.552734
64828,9347.391602,6238.503906
64830,9355.761719,6241.008301
64832,9359.129883,6222.577148
64834,9358.648438,6223.241699
64836,9344.96875,6232.780762
64838,9344.96875,6236.700195
64840,9375.375977,6240.583008
64842,9370.915039,6241.990234
64844,9370.915039,6244.740234
64846,9364.802734,6245.15625
64848,9358.236328,6250.88623
64850,9358.236328,6249.11084
64852,9322.783203,6253.766602
64854,9322.783203,6257.703125
64856,9318.990234,6254.640625
64858,9328.458984,6254.836914
64860,9323.620117,6249.599609
64862,9318.265625,6248.005859
64864,9307.966797,6227.333008
64866,9313.225586,6241.257324
64868,9311.513672,6242.417969
64870,9311.513672,6250.095703
64872,9315.045898,6242.817871
64874,9316.780273,6257.016113
64876,9311.580078,6250.362305
64878,9294.947266,6251.90918
64880,9294.947266,6262.876465
64882,9283.275391,6264.582031
64884,9283.275391,6265.911133
64886,9294.592773,6251.408203
64888,9303.532227,6251.120117
64890,9312.24707,6252.561523
64892,9321.849609,6256.59375
64894,9321.849609,6257.592285
64896,9290.916992,6261.513672
64898,9307.613281,6263.854492
64900,9333.404297,6267.081543
64902,9333.404297,6260.198242
64904,9336.771484,6259.325195
64906,9340.748047,6268.541016
64908,9331.914063,6277.897461
64910,9331.914063,6280.609375
64912,9329.299805,6290.958008
64914,9339.358398,6289.555664
64916,9336.668945,6286.174805
64918,9341.227539,6283.169434
64920,9341.227539,6277.458984
64922,9325.244141,6267.878906
64924,9325.244141,6234.401367
64926,9325.537109,6235.921875
64928,9325.537109,6230.364258
64930,9308.817383,6223.226563
64932,9321.696289,6218.915039
64934,9320.734375,6211.716797
64936,9330.990234,6218.855469
64938,9331.34375,6212.774414
64940,9326.548828,6210.496094
64942,9335.500977,6211.352539
64944,9336.769531,6209.358398
64946,9336.769531,6216.50293
64948,9332.887695,6224.852539
64950,9337.65918,6228.282715
64952,9328.795898,6228.696289
64954,9325.333984,6232.03125
64956,9325.333984,6233.111328
64958,9326.759766,6223.816406
64960,9333.046875,6219.581055
64962,9329.170898,6226.571289
64964,9329.170898,6222.367188
64966,9335.124023,6218.385254
64968,9335.124023,6218.385254
64970,9333.390625,6224.078613
64972,9336.074219,6230.344727
64974,9337.390625,6223.370117
64976,9337.390625,6223.769531
64978,9352.18457,6226.533203
64980,9351.164063,6233.833008
64982,9351.164063,6225.207031
64984,9341.186523,6230.536133
64986,9345.698242,6223.572754
64988,9345.698242,6223.805664
64990,9347.748047,6222.3125
64992,9347.748047,6225.355469
64994,9342.867188,6221.15332
64996,9331.84082,6224.957031
64998,9333.8125,6221.895508
65000,9333.8125,6206.319824
65002,9326.049805,6220.182617
65004,9330.984375,6218.610352
65006,9330.984375,6214.374023
65008,9331.226563,6223.969727
65010,9330.640625,6229.647461
65012,9328.564453,6233.990234
65014,9328.564453,6231.119141
65016,9334.616211,6222.516113
65018,9319.333984,6223.34082
65020,9320.524414,6221.760742
65022,9344.834961,6226.055664
65024,9344.834961,6231.039551
65026,9355.539063,6231.125
65028,9352.425781,6230.915527
65030,9355.3125,6230.154297
65032,9355.3125,6231.691406
65034,9321.848633,6228.727539
65036,9321.848633,6230.884766
65038,9320.258789,6234.897461
65040,9332.121094,6239.575195
65042,9326.538086,6241.597656
65044,9322.560547,6250.304688
65046,9333.573242,6249.213867
65048,9339.999023,6244.771973
65050,9339.999023,6245.45459
65052,9318.541992,6249.769531
65054,9318.541992,6251.838867
65056,9322.185547,6247.461914
65058,9325.273438,6241.128418
65060,9323.022461,6257.65332
65062,9321.919922,6251.161133
65064,9321.919922,6245.30127
65066,9320.53418,6244.365234
65068,9322.148438,6242.867188
65070,9331.566406,6246.15625
65072,9331.566406,6251.222656
65074,9328.974609,6244.673828
65076,9321.777344,6245.958008
65078,9321.777344,6238.834473
65080,9319.702148,6247.757324
65082,9315.638672,6257.447266
65084,9314.077148,6252.41748
65086,9306.140625,6246.067383
65088,9304.947266,6241.222168
65090,9310.673828,6249.568848
65092,9310.673828,6253.797852
65094,9325.40332,6256.707031
65096,9322.144531,6254.735352
65098,9332.277344,6259.691406
65100,9324.199219,6257.68457
65102,9327.554688,6253.192383
65104,9323.939453,6258.320313
65106,9323.939453,6271.834961
65108,9318.194336,6272.025391
65110,9312.894531,6271.45459
65112,9313.80957,6278.01123
65114,9313.80957,6274.880859
65116,9304.905273,6268.5625
65118,9303.804688,6266.868652
65120,9303.804688,6265.454102
65122,9311.601563,6266.802734
65124,9310.792969,6267.629883
65126,9296.572266,6264.181641
65128,9299.03125,6261.185059
65130,9304.961914,6263.970703
65132,9304.961914,6265.379883
65134,9321.726563,6280.933594
65136,9328.701172,6277.630859
65138,9328.701172,6273.591309
65140,9337.666016,6268.578125
65142,9329.792969,6268.087891
65144,9346.119141,6267.851563
65146,9347.888672,6270.458496
65148,9347.888672,6277.231445
65150,9364.886719,6274.072266
65152,9364.886719,6275.926758
65154,9341.222656,6278.160156
65156,9341.222656,6270.148926
65158,9347.441406,6272.015625
65160,9348.112305,6271.539063
65162,9345.484375,6264.21582
65164,9345.484375,6270.321289
65166,9349.960938,6270.578613
65168,9349.960938,6259.708984
65170,9347.77832,6264.816406
65172,9328.603516,6265.371094
65174,9328.603516,6269.380859
65176,9329.578125,6265.230469
65178,9311.805664,6268.818359
65180,9306.672852,6273.900391
65182,9310.070313,6270.973633
65184,9310.070313,6273.15625
65186,9299.710938,6271.152344
65188,9286.415039,6276.248047
65190,9286.415039,6269.780762
65192,9298.870117,6265.333984
65194,9297.483398,6275.209961
65196,9296.878906,6289.022949
65198,9296.878906,6285.194336
65200,9311.749023,6268.625977
65202,9292.02832,6268.109375
65204,9292.02832,6272.438477
65206,9292.887695,6275.053711
65208,9290.205078,6278.862305
65210,9290.205078,6285.249023
65212,9297.352539,6289.691406
65214,9294.604492,6291.681641
65216,9280.867188,6299.639648
65218,9280.867188,6287.256348
65220,9298.505859,6277.814453
65222,9311.345703,6276.200195
65224,9304.541016,6287.691895
65226,9304.541016,6291.307617
65228,9300.751953,6298.174805
65230,9304.402344,6297.77832
65232,9306.818359,6294.692871
65234,9309.947266,6302.714844
65236,9301.439453,6297.275391
65238,9295.777344,6301.400391
65240,9316.549805,6308.649902
65242,9309.182617,6307.125488
65244,9314.362305,6285.088867
65246,9291.5625,6292.095703
65248,9291.5625,6279.930664
65250,9296.720703,6280.960938
65252,9296.720703,6302.40332
65254,9314.458008,6305.475586
65256,9341.15625,6303.868164
65258,9332.246094,6293.15625
65260,9348.816406,6289.963867
65262,9354.951172,6279.491211
65264,9354.951172,6270.320313
65266,9337.811523,6273.792969
65268,9345.633789,6314.790039
65270,9352.980469,6312.366211
65272,9376.554688,6307.05957
65274,9372.402344,6303.78125
65276,9368.782227,6283.091797
65278,9361.932617,6283.850586
65280,9360.146484,6321.314453
65282,9360.146484,6318.722168
65284,9352.779297,6312.926758
65286,9350.498047,6311.23877
65288,9358.581055,6295.923828
65290,9367.339844,6293.195801
65292,9372.845703,6339.302734
65294,9372.845703,6306.756836
65296,9367.827148,6310.791016
65298,9367.827148,6307.40918
65300,9374.427734,6307.46875
65302,9374.427734,6290.990234
65304,9367.774414,6330.87793
65306,9366.53125,6321
65308,9366.53125,6309.484375
65310,9370.487305,6303.069336
65312,9385.204102,6304.089355
65314,9380.585938,6309.716309
65316,9380.585938,6331.452637
65318,9370.966797,6329.768555
65320,9368.860352,6332.034668
65322,9358.230469,6325.029297
65324,9363.789063,6284.804688
65326,9363.789063,6282.516602
65328,9357.111328,6327.071777
65330,9366.723633,6327.259277
65332,9366.723633,6332.254883
65334,9363.206055,6331.098145
65336,9369.912109,6319.432617
65338,9369.912109,6315.68457
65340,9367.75,6322.705078
65342,9357.71582,6330.655273
65344,9357.71582,6339.059082
65346,9349.671875,6334.556152
65348,9349.671875,6323.166992
65350,9353.283203,6319.15918
65352,9347.789063,6317.865723
65354,9347.789063,6326.516602
65356,9351.588867,6323.855469
65358,9342.890625,6327.883301
65360,9344.501953,6338.883789
65362,9349.744141,6332.727539
65364,9344.9375,6325.21582
65366,9338.960938,6324.369141
65368,9338.960938,6324.301758
65370,9364.692383,6249.742188
65372,9376.15918,6222.277344
65374,9376.15918,6286.032715
65376,9365.737305,6298.70459
65378,9362.129883,6302.101563
65380,9379.113281,6306.645996
65382,9367.486328,6313.047363
65384,9364.625977,6319.931641
65386,9364.625977,6331.963867
65388,9364.438477,6333.450195
65390,9364.438477,6327.805176
65392,9378.136719,6320.902344
65394,9369.669922,6328.896973
65396,9369.669922,6331.767578
65398,9378.380859,6376.908691
65400,9367.806641,6331.32666
65402,9372.589844,6338.919922
65404,9372.589844,6339.126953
65406,9381.048828,6332.610352
65408,9379.191406,6340.220703
65410,9379.191406,6343.116211
65412,9373.082031,6349.101563
65414,9373.082031,6341.029297
65416,9396.388672,6335.461914
65418,9396.388672,6329.46875
65420,9404.513672,6328.886719
65422,9396.12207,6329.508301
65424,9396.12207,6345.462891
65426,9394.816406,6352.401855
65428,9394.816406,6354.853516
65430,9401.224609,6357.448242
65432,9401.224609,6352.939941
65434,9392.466797,6349.169922
65436,9404.515625,6354.75
65438,9404.515625,6355.429199
65440,9396.390625,6332.116211
65442,9397.246094,6342.045898
65444,9396.393555,6340.293945
65446,9396.393555,6341.856445
65448,9402.333984,6343.30957
65450,9401.603516,6347.416992
65452,9402.945313,6342.644531
65454,9402.945313,6343.703125
65456,9401.042969,6334.711914
65458,9410.880859,6335.790039
65460,9414.611328,6334.573242
65462,9414.611328,6343.825195
65464,9416.792969,6355.704102
65466,9417.964844,6358.261719
65468,9412.896484,6363.056152
65470,9427.500977,6363.210938
65472,9437.447266,6368.867676
65474,9437.447266,6362.885742
65476,9418.239258,6360.867676
65478,9420.09375,6364.794922
65480,9429.46582,6359.908691
65482,9429.46582,6362.130859
65484,9434.826172,6367.014648
65486,9412.404297,6368.476563
65488,9412.404297,6374.238281
65490,9404.138672,6366.473145
65492,9396.552734,6378.848145
65494,9379.969727,6370.705078
65496,9366.748047,6377.705078
65498,9368.154297,6374.984375
65500,9366.223633,6362.717773
65502,9357.056641,6369.418945
65504,9357.056641,6385.738281
65506,9353.854492,6385.738281
65508,9352.443359,6401.78418
65510,9354.897461,6397.847656
65512,9361.422852,6394.955078
65514,9352.671875,6396.086914
65516,9352.671875,6393.061523
65518,9346.489258,6389.385742
65520,9341.991211,6400.674805
65522,9341.991211,6402.558594
65524,9346.870117,6403.005859
65526,9336.257813,6401.521484
65528,9347.644531,6403.888672
65530,9347.644531,6401.651855
65532,9353.450195,6403.33252
65534,9350.03125,6405.357422
65536,9354.337891,6406.941406
65538,9354.337891,6406.816406
65540,9364.117188,6408.435547
65542,9362.098633,6405.757813
65544,9360.21875,6397.762207
65546,9360.21875,6397.120605
65548,9362.56543,6386.232422
65550,9354.378906,6389.602051
65552,9347.34375,6400.532227
65554,9347.34375,6400.050781
65556,9360.900391,6394.791016
65558,9360.900391,6399.77832
65560,9365.047852,6398.955078
65562,9365.047852,6403.929688
65564,9366.049805,6400.546387
65566,9362.849609,6396.360352
65568,9362.849609,6397.057617
65570,9356.703125,6406.477539
65572,9355.183594,6406.423828
65574,9363.637695,6408.202148
65576,9363.637695,6404.557617
65578,9362.814453,6395.353027
65580,9361.637695,6412.779297
65582,9358.824219,6417.296875
65584,9358.824219,6414.157227
65586,9346.90918,6411.313477
65588,9346.90918,6414.612305
65590,9363.214844,6402.288086
65592,9390.171875,6397.353516
65594,9390.171875,6405.28125
65596,9421.008789,6400.587891
65598,9421.008789,6392.149414
65600,9408.855469,6404.553711
65602,9412.427734,6378.162598
65604,9398.013672,6375.659668
65606,9399.416992,6367.722656
65608,9391.333984,6375.668945
65610,9391.333984,6383.607422
65612,9392.578125,6373.324219
65614,9381.698242,6381.272949
65616,9388.021484,6379.966309
65618,9388.021484,6374.165039
65620,9381.619141,6370.782227
65622,9382.598633,6371.48584
65624,9382.598633,6364.266602
65626,9372.285156,6364.177734
65628,9371.072266,6370.132813
65630,9373.657227,6374.512695
65632,9378.541016,6368.884766
65634,9380.929688,6372.549805
65636,9380.929688,6373.298828
65638,9388.362305,6376.625
65640,9383.359375,6366.117188
65642,9372.695313,6361.856445
65644,9372.695313,6377.917969
65646,9372.378906,6379.654297
65648,9369.3125,6384.08252
65650,9362.666992,6387.788086
65652,9361.389648,6387.336426
65654,9361.389648,6389.3125
65656,9370.651367,6391.192383
65658,9361.46582,6391.802246
65660,9361.46582,6391.802246
65662,9360.606445,6390.654297
65664,9363.931641,6403.358398
65666,9363.931641,6402.670898
65668,9362.608398,6405.439453
65670,9353.545898,6405.723633
65672,9353.545898,6412.445313
65674,9358.901367,6409.046875
65676,9359.820313,6408.618652
65678,9359.820313,6417.576172
65680,9344.550781,6428.216309
65682,9337.667969,6429.191406
65684,9321.401367,6438.65918
65686,9317.686523,6434.086914
65688,9337.480469,6444.913086
65690,9337.480469,6450.130859
65692,9365.210938,6450.036133
65694,9352.366211,6449.208008
65696,9352.366211,6443.266602
65698,9352.638672,6452.325195
65700,9353.487305,6446.895508
65702,9353.487305,6440.243164
65704,9358.964844,6435.418457
65706,9358.964844,6434.777832
65708,9351.743164,6418.288086
65710,9357.443359,6423.533203
65712,9357.443359,6432.648926
65714,9363.146484,6430.330566
65716,9363.146484,6434.530273
65718,9363.146484,6434.87207
65720,9360.648438,6435.829102
65722,9352.243164,6425.484375
65724,9363.636719,6413.976074
65726,9338.650391,6415.426758
65728,9338.650391,6416.074707
65730,9343.341797,6422.998047
65732,9370.947266,6426.951172
65734,9370.947266,6420.374023
65736,9354.745117,6427.019043
65738,9354.745117,6473.493652
65740,9372.368164,6483.38623
65742,9372.368164,6529.476563
65744,9383.035156,6528.255859
65746,9361.591797,6537.068359
65748,9368.40332,6536.186523
65750,9349.009766,6537.343262
65752,9344.297852,6541.664063
65754,9332.923828,6536.569336
65756,9332.923828,6545.228516
65758,9331.654297,6546.791992
65760,9329.398438,6567.44043
65762,9328.107422,6572.345215
65764,9333.769531,6572.473633
65766,9340.897461,6580.334473
65768,9340.897461,6576.358398
65770,9347.599609,6567.344727
65772,9343.617188,6577.096191
65774,9353.744141,6567.75293
65776,9353.744141,6567.832031
65778,9363.789063,6571.023926
65780,9375.214844,6580.607422
65782,9369.279297,6562.71582
65784,9369.279297,6573.167969
65786,9379.134766,6591.125977
65788,9379.134766,6584.96582
65790,9367.591797,6590.757813
65792,9380.515625,6572.388184
65794,9380.515625,6576.712891
65796,9384.201172,6572.427734
65798,9385.375,6568.300781
65800,9383.223633,6577.019531
65802,9387.296875,6586.328125
65804,9397.393555,6585.008789
65806,9400.040039,6585.859375
65808,9379.488281,6592.316406
65810,9379.488281,6578.763672
65812,9379.370117,6562.325195
65814,9381.142578,6564.272949
65816,9395.651367,6580.042969
65818,9395.651367,6579.136719
65820,9393.712891,6561.265625
65822,9398.414063,6534.725586
65824,9400.630859,6552.958984
65826,9400.630859,6546.714844
65828,9389.275391,6546.714844
65830,9378.091797,6551.741211
65832,9378.091797,6551.97168
65834,9385.873047,6549.836914
65836,9375.978516,6550.530762
65838,9374.93457,6545.209473
65840,9374.93457,6538.95166
65842,9372.850586,6540.463867
65844,9351.152344,6544.986816
65846,9351.152344,6567.566895
65848,9390.032227,6569.041992
65850,9390.032227,6564.592773
65852,9389.370117,6569.410645
65854,9385.520508,6578.094727
65856,9385.520508,6601.830078
65858,9387.901367,6607.824707
65860,9384.816406,6608.505371
65862,9385.513672,6607.821289
65864,9378.119141,6622.097168
65866,9378.119141,6622.446289
65868,9376.547852,6636.407227
65870,9377.265625,6635.742188
65872,9377.265625,6628.535156
65874,9376.808594,6625.799805
65876,9376.808594,6629.785156
65878,9380.990234,6635.750977
65880,9375.604492,6632.408203
65882,9385.993164,6634.519531
65884,9387.246094,6643.679688
65886,9387.246094,6645.039551
65888,9383.286133,6642.632813
65890,9383.286133,6642.632813
65892,9381.044922,6650.558105
65894,9375.783203,6648.454102
65896,9375.783203,6645.09082
65898,9395.625977,6656.407227
65900,9378.775391,6640.439453
65902,9369.09668,6640.615234
65904,9373.0625,6648.370117
65906,9388.018555,6641.192383
65908,9377.037109,6633.820313
65910,9385.313477,6607.906738
65912,9385.313477,6620.926758
65914,9392.755859,6611.663574
65916,9392.755859,6627.990234
65918,9384.516602,6627.55127
65920,9378.123047,6613.30957
65922,9377.304688,6616.526855
65924,9380.818359,6613.367188
65926,9380.818359,6605.709961
65928,9389.771484,6607.817383
65930,9379.508789,6604.51123
65932,9380.072266,6612.025391
65934,9373.375,6613.415039
65936,9369.801758,6614.764648
65938,9369.801758,6616.807617
65940,9367.240234,6612.880859
65942,9360.649414,6627.477539
65944,9362.710938,6630.599609
65946,9353.681641,6642.515137
65948,9353.681641,6649.015625
65950,9353.681641,6649.262695
65952,9338.509766,6659.523438
65954,9338.509766,6672.080078
65956,9337.771484,6676.301758
65958,9337.771484,6673.046875
65960,9319.651367,6666.001953
65962,9319.651367,6669.149414
65964,9303.845703,6670.468262
65966,9303.845703,6670.993652
65968,9326.929688,6669.519531
65970,9338.015625,6673.551758
65972,9336.472656,6660.129883
65974,9331.079102,6638.030273
65976,9322.351563,6637.25293
65978,9315.405273,6629.969727
65980,9315.405273,6635.673828
65982,9327.675781,6635.290039
65984,9316.583984,6629.574707
65986,9331.017578,6625.020508
65988,9331.017578,6615.404785
65990,9337.873047,6617.011719
65992,9336.835938,6615.288574
65994,9343.013672,6626.225586
65996,9340.894531,6604.047852
65998,9361.520508,6574.609863
66000,9359.683594,6565.583984
66002,9330.87793,6563.564453
66004,9335.220703,6563.670898
66006,9335.220703,6568.21582
66008,9339.697266,6558.141602
66010,9331.763672,6560.091797
66012,9324.338867,6554.092773
66014,9324.338867,6556.105469
66016,9341.81543,6545.445313
66018,9341.81543,6544.11084
66020,9324.040039,6534.882813
66022,9339.798828,6531.469238
66024,9339.798828,6544.640137
66026,9333.282227,6541.329102
66028,9303.408203,6538.355469
66030,9285.537109,6537.322754
66032,9304.30957,6559.456543
66034,9304.30957,6563.37793
66036,9312.042969,6576.654297
66038,9312.042969,6576.654297
66040,9331.033203,6586.033203
66042,9332.164063,6584.993164
66044,9342.944336,6574.494629
66046,9342.944336,6569.5625
66048,9348.203125,6576.12793
66050,9348.203125,6575.181641
66052,9363.365234,6582.709473
66054,9363.365234,6580.815918
66056,9368.339844,6570.736328
66058,9347.273438,6569.037109
66060,9347.273438,6580.555664
66062,9363.81543,6580.399414
66064,9373.425781,6585.249512
66066,9373.425781,6586.588867
66068,9385.03418,6593.923828
66070,9388.071289,6603.431641
66072,9370.194336,6600.196289
66074,9370.194336,6595.713867
66076,9387.970703,6589.81543
66078,9369.238281,6591.716797
66080,9360.00293,6599.244141
66082,9360.00293,6595.40625
66084,9310.72168,6595.589844
66086,9288.935547,6595.458984
66088,9288.935547,6593.245605
66090,9274.842773,6587.601074
66092,9272.556641,6585.245605
66094,9281.121094,6578.691406
66096,9284.588867,6587.491211
66098,9284.588867,6589.837891
66100,9253.242188,6581.813477
66102,9252.412109,6588.464844
66104,9252.412109,6595.225586
66106,9254.44043,6595.73877
66108,9248.1875,6593.668457
66110,9240.100586,6596.916016
66112,9227.275391,6590.39209
66114,9223.773438,6588.325684
66116,9219.219727,6596.623047
66118,9219.219727,6593.05957
66120,9220.136719,6595.38623
66122,9233.293945,6603.04834
66124,9232.408203,6599.759766
66126,9232.408203,6601.298828
66128,9238.65625,6607.127441
66130,9234.648438,6606.125
66132,9229.337891,6616.515625
66134,9229.337891,6603.220215
66136,9211.956055,6598.474609
66138,9211.956055,6602.088379
66140,9216.583008,6596.679688
66142,9216.583008,6599.24707
66144,9228.71582,6598.079102
66146,9220.724609,6593.681641
66148,9208.552734,6601.875977
66150,9220.326172,6600.342773
66152,9225.149414,6599.606445
66154,9225.149414,6601.513672
66156,9245.738281,6603.062012
66158,9250.498047,6598.351074
66160,9289.994141,6618.552734
66162,9289.994141,6612.30957
66164,9294.020508,6624.042969
66166,9306.912109,6639.291016
66168,9292.061523,6635.496094
66170,9292.061523,6637.560547
66172,9300.271484,6626.019043
66174,9309.158203,6627.21582
66176,9309.158203,6629.212402
66178,9305.037109,6629.601563
66180,9307.145508,6632.83252
66182,9312.387695,6630.469727
66184,9314.273438,6629.397461
66186,9326.001953,6634.835938
66188,9326.001953,6624.071777
66190,9288.038086,6627.437988
66192,9282.148438,6629.429688
66194,9287.895508,6624.366211
66196,9286.854492,6616.395508
66198,9284.361328,6616.395508
66200,9284.361328,6607.776367
66202,9288.173828,6616.205566
66204,9284.625,6623.095703
66206,9284.625,6625.734375
66208,9297.255859,6615.303711
66210,9289.634766,6618.62793
66212,9299.268555,6633.039063
66214,9301.549805,6626.738281
66216,9313.754883,6629.628906
66218,9313.754883,6626.714844
66220,9297.552734,6626.341309
66222,9297.552734,6621.591797
66224,9306.855469,6624.071289
66226,9306.855469,6618.935547
66228,9305.982422,6606.239258
66230,9303.456055,6604.416992
66232,9307.289063,6605.387695
66234,9314.569336,6573.456055
66236,9314.569336,6566.027344
66238,9313.382813,6561.106445
66240,9313.382813,6560.935059
66242,9305.192383,6555.780762
66244,9317.507813,6552.549805
66246,9318.479492,6557.910645
66248,9312.240234,6554.650879
66250,9324.113281,6556.871582
66252,9316.962891,6549.224609
66254,9311.779297,6559.041016
66256,9317.483398,6563.469238
66258,9330.538086,6562.907227
66260,9315.308594,6559.014648
66262,9307.884766,6556.701172
66264,9307.884766,6549.319336
66266,9306.858398,6559.24707
66268,9292.421875,6561.568848
66270,9288.989258,6555.78418
66272,9288.347656,6563.568359
66274,9290.834961,6567.042969
66276,9290.834961,6576.197266
66278,9268.615234,6579.692383
66280,9268.615234,6587.70459
66282,9239.475586,6594.422852
66284,9231.414063,6583.49707
66286,9232.388672,6592.661621
66288,9214.208984,6583.618164
66290,9209.970703,6579.906738
66292,9209.970703,6577.549805
66294,9235.932617,6565.91748
66296,9239.922852,6574.653809
66298,9239.922852,6566.160156
66300,9234.894531,6573.487305
66302,9212.824219,6583.133789
66304,9212.824219,6581.217285
66306,9215.625977,6595.283691
66308,9202.139648,6580.119141
66310,9202.139648,6591.518066
66312,9196.857422,6592.706055
66314,9196.857422,6587.989746
66316,9181.489258,6594.138184
66318,9173.584961,6595.587891
66320,9173.584961,6596.720703
66322,9169.242188,6602.041016
66324,9182,6588.389648
66326,9166.800781,6623.75
66328,9175.339844,6653.018066
66330,9175.339844,6677.604492
66332,9176.383789,6675.843262
66334,9160.501953,6656.134766
66336,9154.101563,6649.698242
66338,9154.101563,6662.929199
66340,9165.110352,6664.78418
66342,9160.412109,6665.716797
66344,9160.516602,6668.137695
66346,9154.742188,6667.080078
66348,9154.742188,6663.595703
66350,9146.853516,6662.06543
66352,9165.318359,6683.789063
66354,9165.456055,6680.337891
66356,9158.467773,6685.6875
66358,9158.467773,6671.620117
66360,9167.798828,6696.177734
66362,9167.798828,6702.12793
66364,9164.583984,6692.991699
66366,9160.762695,6686.422363
66368,9153.591797,6682.819336
66370,9153.591797,6686.006348
66372,9148.743164,6687.546875
66374,9165.783203,6688.875977
66376,9172.683594,6699.913086
66378,9172.683594,6716.184082
66380,9158.931641,6707.774414
66382,9163.217773,6691.286621
66384,9163.217773,6672.818848
66386,9159.6875,6667.831055
66388,9166.705078,6671.84375
66390,9177.53418,6678.133789
66392,9177.214844,6681.13623
66394,9177.214844,6680.942383
66396,9192.766602,6691.59668
66398,9187.8125,6691.749512
66400,9190.831055,6692.178223
66402,9194.435547,6691.480469
66404,9194.435547,6704.010742
66406,9204.226563,6706.328125
66408,9201.876953,6702.665527
66410,9207.833984,6698.12207
66412,9207.833984,6702.407227
66414,9220.861328,6693.660156
66416,9207.675781,6693.260742
66418,9207.675781,6695.448242
66420,9226.230469,6695.0625
66422,9226.230469,6696.305664
66424,9237.749023,6701.746094
66426,9237.749023,6708.129883
66428,9242.791016,6712.744141
66430,9227.714844,6722.123047
66432,9234.115234,6713.376953
66434,9222.727539,6704.53125
66436,9222.727539,6707.195313
66438,9217.556641,6702.6875
66440,9213.408203,6706.017578
66442,9216.637695,6706.240234
66444,9217.293945,6729.887695
66446,9216.044922,6734.493652
66448,9216.044922,6758.93457
66450,9222.740234,6755.732422
66452,9219.902344,6770.360352
66454,9226.623047,6773.934082
66456,9207.141602,6779.93457
66458,9207.141602,6787.287109
66460,9187.410156,6790.635742
66462,9187.410156,6797.070313
66464,9195.455078,6809.176758
66466,9193.472656,6807.668945
66468,9189.638672,6821.574707
66470,9189.638672,6816.137207
66472,9188.050781,6819.024414
66474,9181.40625,6812.21582
66476,9198.15332,6815.514648
66478,9191.003906,6824.381836
66480,9186.237305,6829.560547
66482,9186.237305,6829.560547
66484,9181.623047,6829.76123
66486,9195.021484,6825.958984
